title,main,source,date,url
"Sowan Habib Syech di Solo, Ganjar Ngaku Sempat Dimarahi gegara Ini","Calon presiden nomor urut 3, Ganjar Pranowo berkunjung ke kediaman Habib Syech bin Abdul Qadir Assegaf di Solo. Dalam kunjungan ini, Ganjar menceritakan dirinya sempat dimarahi oleh Habib Syech. Karena apa?
""Saya itu kalau ke Solo mampir ke sini, rupanya beliau (Habib Syech) agak marah sama saya, beliau lihat di media, Pak Ganjar di Solo tapi nggak mampir,"" katanya usai kunjungan, Jumat (29/12/2023).
Namun, beberapa hari kemudian saat tiga hari di Solo Raya, dirinya menyempatkan berkirim pesan ke Habib Syech.
ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT
""Eh saya dirasani (diomongin) nggih Bib, tiga hari pas diomongin saya WA (WhatsApp), 'apa kabar Bib?' 'Lah bocahe sing saya rasani ternyata datang' (lah bocah yang saya omongin ternyata datang),"" ujar Ganjar menirukan Habib Syech.
Ganjar menceritakan bahwa hubungan dirinya dengan Habib Syech sudah terjalin sejak ia menjabat sebagai Gubernur Jawa Tengah. Bahkan selama 10 tahun menjadi Gubernur, ia menggandeng Habib Syech untuk menggelar Jateng Bersholawat.
""Saya senang karena setiap bertemu beliau selalu membahas yang menarik-menarik karena kami membuat Jateng Bersholawat berjalan dengan baik. Dan pada saat mengakhiri jabatan dengan bersholawat, waktu itu harapan beliau mudah-mudahan setelah Pak Ganjar Jateng Bersholawat masih berjalan, harapan, tentu saja kami berharap demikian,"" pungkasnya.
Ditanya mengenai doa khusus dari Habib Syech, suami dari Siti Atikoh itu menyebut bahwa doanya diberi kesehatan. ""Doane diparingi (diberi) kesehatan,"" tutup Ganjar.
Seperti diketahui, sejak hari Minggu (24/12) Ganjar melakukan safari politik di Solo Raya, dimulai dari Kota Solo, Karanganyar, Sragen, Sukoharjo, Klaten, Wonogiri dan besok ke Boyolali. Usai dari Habib Syech, Ganjar diagendakan untuk ramah tamah dengan warga di Boyolali.
Ganjar Ingatkan Bahaya Hoaks Saat Hadiri Haul KH Dalhar Watucongol",www.detik.com,2023-12-29,https://www.detik.com/jateng/berita/d-7115546/sowan-habib-syech-di-solo-ganjar-ngaku-sempat-dimarahi-gegara-ini
Mahfud Md Janjikan Hapus Utang Nelayan dan Petani yang Capai Rp 786 M,"Calon wakil presiden (cawapres) nomor urut 3, Mahfud Md melakukan kegiatan agenda kampanye di Lapangan Untung Suropati Tembokrejo, Kecamatan Muncar kabupaten Banyuwangi. Di sana ia menemui dan menjanjikan untuk menghapus utang para nelayan dan petani.
Mahfud lalu menyebut utang nelayan di Indonesia akibat kredit macet mencapai Rp186 miliar. Sementara utang petani mencapai Rp 600 miliar. Untuk itu, ia dan pasangannya Ganjar siap memutihkan utang para petani dan nelayan.
""Pasangan Ganjar-Mahfud siap memutihkan utang atau kredit macet nelayan dan petani di seluruh Indonesia. Tujuannya agar bisa lebih produktif dan sejahtera,"" kata Mahfud dalam pidatonya, Jumat (29/12/2023).
ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT
Menurut Mahfud, banyak nelayan yang tidak bisa menikmati hasil jerih payahnya dari laut karena memiliki tanggungan utang. Dari data yang dihimpun ada sekitar 8,25% kredit macet di Indonesia berasal dari sektor perikanan.
""Agar potensi laut Indonesia bisa memberikan manfaat optimal maka kelompok yang bekerja di sektor itu akan diberi perhatian khusus dan diberi pembebasan pembebasan dari hutang kepada negara,"" tegasnya.
Mahfud menyatakan utang seluruh nelayan dan petani di Indonesia yang mencapai Rp 786 miliar hanya setara dengan hasil dua kejahatan korupsi kelas menengah.
""Tidak ada 1/10 dari korupsi di Indonesia mencari uang kalau kita hapus korupsi dan mencari rampasan-rampasan dari harta korupsi kalau hanya mencari itu bisa untuk melunasi hutang nelayan dan petani,"" beber Mahfud.
""Kalau diambil di bawah satu triliun saja untuk menutupi utang nelayan dan petani asal nanti diproses secara sah itu sudah bisa. Pemerintah yang baru akan membuat prosesnya,"" ujar Mahfud.
Dalam kesempatan itu, Mahfud mengajak warga dan nelayan serta petani menyanyikan lagu Madura. Sebab warga yang hadir merupakan warga keturunan dari Pulau Garam tersebut.
""Ini semua mayoritas Madura Khan?,"" tanya Mahfud.
Mahfud lantas menyanyikan dua lagu daerah Madura berjudul 'Tanduk Majeng' yang berkisah tentang perjuangan seorang nelayan Madura saat mencari nafkah. Dan lagu berjudul 'Pajjar Laggu,' yang berkisah tentang perjuangan petani Madura.
Mahfud Janji Sejahterakan Marbot Masjid dan Guru Ngaji",www.detik.com,2023-12-29,https://www.detik.com/jatim/berita/d-7115512/mahfud-md-janjikan-hapus-utang-nelayan-dan-petani-yang-capai-rp-786-m
"TPN Ganjar Sebut Pemilu 2024 Paling Menegangkan, Kenapa?","Tim Pemenangan Nasional (TPN) Ganjar Pranowo-Mahfud Md menilai Pemilu 2024 menjadi pemilu yang paling menegangkan. Kenapa?
Hal tersebut disampaikan Wakil Deputi Hukum TPN, Henry Yosodiningrat, di Media Center TPN Ganjar-Mahfud, Jakarta, Jumat (29/12/2023). Henry mulanya berbicara terkait dugaan kriminalisasi yang dilakukan pada saat pemilu. Dia menyinggung kasus terkait jubir TPN Aiman Witjaksono hingga Butet Kartaredjasa yang mengaku diintimidasi saat pementasan.
""Terkait kriminalisasi dan sebagainya. Saya ingin menyampaikan satu harapan ya kepada pemerintah. Sekarang ini yang dihadapi oleh masyarakat bukan peserta pemilu atau pasangan calon ya. Yang dirasakan masyarakat adalah keberpihakan penguasa, keberpihakan penguasa di sini ya KPU misalnya, termasuk kecurangan,"" kata Henry di lokasi, Jumat (29/12/2023).
ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT
Henry mengaku mendapat keluhan dari masyarakat yang mendapatkan intimidasi dari pihak tertentu karena mendukung salah satu paslon. Dia mengaku mendapat keluhan dari ketua RT dan RW yang dimaki kepala desa untuk mendukung paslon tertentu.
""Saya mendengarkan keluhan bahwa mereka waktu di lapangan, waktu pertemuan-pertemuan, mereka berani memakai kaus atau seragam dari satu pasangan calon. Tapi ketika mereka sudah kembali ke lingkungannya, mereka takut. Mereka nggak berani untuk pakai di situ. Bukan dengan tetangganya mereka takut karena perbedaan, tapi ada intimidasi-intimidasi dari pihak tertentu,"" kata dia.
""Bukan cerita hoaks, yang ada aparat. Misalnya RT, RW dimaki-maki kepala desa, kaitannya untuk berpihak ke salah satu pasangan calon itu terdapat di mana-mana,"" imbuhnya.
Henry lalu menyebut Pemilu 2024 menjadi pemilu yang paling menegangkan. Kenapa?
""Saya merasakan pemilu kali ini pemilu yang paling menegangkan, kenapa? Karena semua denyut nadi masyarakat kita ini merasakan adanya tekanan-tekanan dari penguasa. Tolong hentikan tekanan-tekanan itu, jangan hanya karena takut, karena mempertahankan jabatan, takut dengan penguasa tapi mengkhianati bangsa ini,"" tuturnya.
Minta Proses Hukum Kasus Aiman dan Butet Ditunda
Sementara itu, Deputi Hukum Tim Pemenangan Nasional (TPN) Ganjar Pranowo-Mahfud Md, Todung Mulya Lubis, meminta pihak kepolisian untuk menunda proses hukum peserta pemilu. Termasuk Aiman Witjaksono yang dilaporkan di Polda Metro Jaya dan juga Butet Kartaredjasa yang dilaporkan lantaran mengaku diintimidasi.
""Kalau dalam konteks kriminalisasi, saya ingin tegaskan Aiman tidak boleh dikriminalisasi. Karena menurut saya dia menyampaikan pendapat dan ada sumber nya karena dia juga mengutip dari media. Nah perbedaan pendapat itu sah dan wajar saja. tapi apakah perbedaan pendapat itu jadi alasan untuk mengkriminalisasi Aiman? Tidak boleh sama sekali Aiman dikriminalisasi,"" ujarnya.
Todung menyebut penundaan proses hukum tersebut juga berlaku untuk Jubir Timnas Anies-Cak Imin (Timnas AMIN) Indra Charismiadji yang ditangkap kejaksaan. Indra ditetapkan menjadi tersangka kasus pidana pajak dan Tindak Pidana Pencucian Uang (TPPU).
""Juga bicara AMIN ya, itu TPPU. Mungkin saja itu terjadi. Tapi kita berpegang pada asas praduga tak bersalah. selama proses kampanye please don't criminalize, jangan melakukan kriminalisasi selama masa kampanye sampai pilpres selesai. Kalau pilpres sudah selesai, monggo. Tapi kalau ada kasus yang sangat telanjang dengan bukti yang telak, mungkin nanti kita lihat kasus demi kasus. Tapi saya bicara soal prinsip umum,"" jelasnya.
Todung menuturkan, penundaan proses hukum terhadap peserta pemilu penting dilakukan agar tidak mengganggu keberlangsungan pemilu. Selain itu, proses hukum tersebut dikhawatirkan bisa digunakan untuk menekan pihak tertentu.
""Kenapa kita mesti menghentikan proses hukum terhadap mereka yang terlibat dalam kampanye pilpres dan pileg ini? Ya karena itu akan mengganggu ya iklim pilpres dan pemilu itu. Ya itu juga bisa dijadikan sebagai alat untuk menekan. Ya tidak boleh ada penyalahgunaan kekuasaan termasuk mengarahkan aparat penegak hukum, melakukan proses hukum. Apakah itu penyelidikan, penyelidikan, apalagi penuntutan dan pengadilan. Sama sekali tidak boleh,"" pungkasnya.",news.detik.com,2017-09-07,https://news.detik.com/pemilu/d-7115489/tpn-ganjar-sebut-pemilu-2024-paling-menegangkan-kenapa
"Silaturahmi ke Habib Syech di Solo, Ganjar Kenang Jateng Bersholawat","Capres nomor urut 3 Ganjar Pranowo bersilaturahmi ke Habib Syech bin Abdul Qodir Assegaf di Masjid Habib Syech Solo, Jawa Tengah. Ganjar merasa bernostalgia saat bersilaturahmi.
""Saya senang karena setiap bertemu beliau itu membahas yang menarik-menarik,"" kata Ganjar usai silaturahmi, Jumat (29/12/2023).
Foto: Ganjar Pranowo bersilaturahmi ke Habib Syech bin Abdul Qodir Assegaf di Masjid Habib Syech Solo, Jawa Tengah. (Anggi/detikcom)
Ganjar mengatakan salah satu hal yang paling diingat yakni Habib Syech merupakan sosok yang mencetuskan Jateng bersholawat bersama dengannya. Ganjar mengatakan selama 10 tahun menjabat sebagai Gubernur Jawa Tengah, Jateng bersholawat terus diterapkan.
ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT
""Karena kami membuat Jateng bersholawat hampir 10 tahun sama beliau, berjalan dengan baik dan pada saat saya mengakhiri jabatan saya dengan bersholawat. Saya terharu aja waktu itu,"" ujarnya.
Ganjar lantas berharap Jateng bersholawat akan terus berjalan meski dirinya sudah tidak lagi menjadi Gubernur. Dia pun senang kembali bersilaturahmi dengan Habib Syech.
""'Mudah-mudahan setelah Pak Ganjar, Jateng bersholawat masih berjalan', harapan. Dan tentu saja kami juga berharap demikian, dan hari ini ya silaturahmi aja,"" kata Ganjar.",news.detik.com,2023-12-29,https://news.detik.com/pemilu/d-7115434/silaturahmi-ke-habib-syech-di-solo-ganjar-kenang-jateng-bersholawat
Sandiaga Promosikan Janji Ganjar-Mahfud Buka 17 Juta Lapangan Kerja,"Dewan Pakar TPN Capres dan Cawapres Ganjar-Mahfud sekaligus Ketua Badan Pemenangan Pemilu (Bappilu) nasional PPP, Sandiaga Uno melakukan safari politik ke Kabupaten Sukabumi.
Dia mempromosikan janji politik Ganjar dan Mahfud yang akan membuka lapangan kerja sebesar 17 juta dengan pertumbuhan ekonomi 7 persen.
Pantauan detikJabar di lokasi, Sandiaga Uno tiba di Desa Wisata Cisande yang beralamat di Kecamatan Cicantayan, Kabupaten Sukabumi sekitar pukul 17:00 WIB.
ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT
Pada kesempatan tersebut, ia membagikan 500 paket sembako berisi beras dua liter, minyak, terigu, mie instan, teh dan sabun cuci. Sebelum tiba di Sukabumi, Sandiaga terlebih dahulu mengunjungi Bogor dan Cianjur dengan agenda Workshop Kewirausahaan.
""Hari ini safari di Jabar dan semakin menguatkan optimisme PPP bisa meraih suara yang optimal di Jabar terutama di Kabupaten dan Kota Sukabumi. Kami berjuang melinierkan progam harga murah, kerja mudah, hidup berkah bersama ka'bah dengan penggalangan suara untuk Pak Ganjar dan Prof Mahfud,"" kata Sandiaga di Kabupaten Sukabumi, Jumat (29/12/2023) sore.
Dia mengatakan, harga bahan pokok yang tinggi dan sulitnya mencari pekerjaan menjadi keluhan mayoritas warga masyarakat. Oleh sebab itu, PPP mendukung program Ganjar-Mahfud tentang peningkatan ekonomi, pembukaan lapangan kerja termasuk bebas korupsi.
""(Janji politik?) pertumbuhan ekonomi kita satu-satunya paslon yang mengusung target pertumbuhan ekonomi 7 persen karena kita ingin menciptakan 17 juta lapangan kerja. PPP ini nomor 17 mendukung sekali penciptaan lapangan kerja 17 juta,"" ujarnya.
Dengan pertumbuhan ekonomi 7 persen dan pembukaan lapangan kerja 17 juta, maka, kata dia, stabilisasi harga-harga bahan pokok dan inflasi dapat terjaga. ""Kami meyakini masyarakat akan lebih sejahtera dan target Indonesia emas 2045 bisa kita realisasikan,"" sambungnya.
Targetkan Suara Mewah Buat Ganjar-Mahfud
Selain menyampaikan terkait janji politik Ganjar dan Mahfud, Sandiaga juga mengatakan soal target perolehan suara di Sukabumi, Jawa Barat hingga Nasional. Di Sukabumi, pihaknya menargetkan perolehan suara sebesar 120-140 ribu.
""Tapi secara keseluruhan target suara batas atasnya 1,8 juta sehingga inilah yang akan kita kontribusikan untuk mesin pemenangan PPP menuju Senayan dengan perolehan di Jabar,"" katanya.
""Untuk kontribusi kepada suara Pak Ganjar dan Prof Mahfud itu kami targetkan 11 juta suara, itu yang dikoordinasikan dengan TPN. Kami di Bappilu tugas kami memenangkan Pilpres, Pileg dan Pilkada. Jadi tugas kami adalah bagaimana mencapai 11 juta,"" tutup Sandiaga.",www.detik.com,2023-12-29,https://www.detik.com/jabar/berita/d-7115410/sandiaga-promosikan-janji-ganjar-mahfud-buka-17-juta-lapangan-kerja
Potret Ganjar Silaturahmi ke Kediaman Habib Syech di Solo,Solo - Capres nomor urut 3 Ganjar Pranowo bersilaturahmi ke Habib Syech bin Abdul Qodir Assegaf. Ganjar merasa bernostalgia saat bersilaturahmi.,news.detik.com,2023-12-29,https://news.detik.com/foto-news/d-7115514/potret-ganjar-silaturahmi-ke-kediaman-habib-syech-di-solo
Momen Ganjar Luncurkan SMK Gratis untuk Keluarga Miskin,"Dalam kampanye itu, Ganjar mengatakan dirinya ingin membangun satu SMK di setiap kabupaten jika terpilih menjadi presiden 2024. Ganjar menyebut hal itu sebagai wujud dari programnya terkait SMK gratis langsung kerja untuk keluarga miskin.",news.detik.com,2023-12-29,https://news.detik.com/foto-news/d-7115386/momen-ganjar-luncurkan-smk-gratis-untuk-keluarga-miskin
Momen Ganjar Mampir ke Pasar Kota Wonogiri,"Dalam kampanye kali ini di pasar, Ganjar banyak melakukan dialog dengan para pedagang maupun pembeli.",news.detik.com,2023-12-29,https://news.detik.com/foto-news/d-7114420/momen-ganjar-mampir-ke-pasar-kota-wonogiri
Cukur Gratis Biar Sekeren Ganjar-Mahfud,"Jakarta - TPD Ganjar-Mahfud menggelar cukur rambut gratis bagi warga di kawasan Kramat, Jakarta. Selain dewasa, anak-anak juga dapat mengikuti cukur gratis ini.",news.detik.com,2023-12-28,https://news.detik.com/foto-news/d-7113143/cukur-gratis-biar-sekeren-ganjar-mahfud
Ganjar akan Jadikan Jateng Pusat Tembakau Indonesia,"Mantan Gubernur Jawa Tengah dua periode itu menjelaskan, sejumlah daerah di Jawa Tengah memiliki potensi tembakau yang berkualitas seperti Kabupaten Temanggung, Klaten dan Boyolali. Bahkan, kata Ganjar, tembakau yang berasal dari Jawa Tengah menjadi komoditas unggulan untuk Indonesia sehingga para petaninya juga harus bisa lebih makmur dan sejahtera.",finance.detik.com,2023-12-27,https://finance.detik.com/foto-bisnis/d-7110967/ganjar-akan-jadikan-jateng-pusat-tembakau-indonesia
"Kadernya Dipolisikan oleh PDIP, Golkar Solo Bentuk Tim Advokasi","DPD II Partai Golkar Solo membentuk tim advokasi, untuk menghadapi aduan yang dilayangkan kepada kader mereka, Margono oleh PDIP. Tim advokasi dibentuk Ketua DPD II Golkar Solo Sekar Tandjung, yang menunjuk Bandung Joko Suryono, dan Lanang Kujang Pananjung sebagai kuasa hukum Margono.
Margono diadukan ke polisi oleh DPC PDIP Solo dengan dugaan pencemaran nama baik, dan atau melakukan penyebaran berita bohong atas acara deklarasi orang yang mengaku simpatisan PDIP, dan mendukung Paslon 02 Prabowo Subianto-Ganjar Pranowo. Deklarasi itu dilakukan di rumah Margono di kawasan Kelurahan Pajang, Kecamatan Laweyan, Kota Solo pada Selasa (19/12) lalu.
""Mbak Sekar mengambil langkah cepat untuk mengantisipasi agar tetap terjaga iklim yang kondusif, dengan membentuk tim advokasi kami berdua. Dan saudara teradu juga dihadirkan, untuk memberikan surat khusus kepada kemi berdua,"" kata Bandung, saat konferensi pers di Rumah Budaya Kratonan, Solo, Jumat (29/12/2023).
ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT
Aduan tersebut dibuat oleh Wakil Ketua DPC PDIP Solo Bidang Hukum Suharsono di Mapolresta Solo pada Kamis (28/12/2024), dengan nomor STBP/944/XII/2023 / Reskrim. Dia mengadukan anggota DPRD Solo Margono.
Bandung mengatakan, pihaknya menghormati langkah hukum yang dibuat pihak DPC PDIP Solo. Dan akan mengikuti setiap proses hukum yang ada.
""Apa yang terjadi merupakan sebuah peristiwa politik, dan masing-masing punya semangat. Imbauan kepada Kader, pengurus, dan simpatisan untuk tidak berkecil hati dengan diadukan salah satu kader Partai Golkar, tetap semangat,"" ujarnya.
Dalam substansi aduan, Margono sebagai pihak terlapor melanggar UU ITE pasal 27 ayat 3 maupun pasal 28 ayat 1 dan 2 serta UU KUHP pasal 310, yang mana tentang penyebaran berita bohong dan pencemaran nama baik. Namun Bandung enggan mengomentari jenis laporan yang dilayangkan.
Namun dalam deklarasi tersebut, Bandung menyebut jika apa yang disamapaikan Margono, itu secara pribadi.
""Saya kita menunggu saja. Kita tidak akan membuat statement apapun. Kita menunggu proses yang dilakukan pihak Polres atau penyidik,"" ucapnya.
Terpisah, Lanang Kujang Pananjung meminta agar para kader, dan simpatisan Golkar tetap menjaga kondusivitas terkait adanya aduan tersebut.
""Pada intinya kami menghormati upaya yang sedang atau akan ditempuh pihak terlapor. Kami berkomitmen mengikuti prosesnya dengan baik, apalagi ini momentum kampanye Pileg dan Pilpres,"" kata Lanang.
Respons Prabowo soal Putusan MKMK: Jangan Tanya Aku",www.detik.com,2023-12-29,https://www.detik.com/jateng/berita/d-7115383/kadernya-dipolisikan-oleh-pdip-golkar-solo-bentuk-tim-advokasi
TPN Ganjar-Mahfud Minta Pembagian Bansos Ditunda Sampai Pemilu 2024 Selesai,"Tim Pemenangan Nasional (TPN) Ganjar Pranowo-Mahfud Md meminta pemerintah untuk menunda penyaluran bantuan sosial (bansos) sampai kontestasi Pemilu 2024 selesai. TPN Ganjar-Mahfud menilai hal itu harus dilakukan untuk menghindari kecurigaan menguntungkan pasangan capres dan cawapres tertentu.
""Pejabat pemerintah sangat rentan dicurigai bagi-bagi bansos dan itu menguntungkan paslon tertentu. Mudah-mudahan saya salah. Tapi persepsi publik seperti itu. Sebaiknya pejabat pemerintah menunda pembagian bansos sampai selesai pilpres, agar tidak menimbulkan kecurigaan dan prasangka,"" kata Deputi Hukum Tim Pemenangan Nasional (TPN) Ganjar Pranowo-Mahfud Md, Todung Mulya Lubis, di kawasan Menteng, Jakarta Pusat, Jumat (29/12/2023).
Todung meminta pemerintah untuk mempertimbangkan usulan tersebut. Todung menyebut pembagian bansos saat kontestasi politik rentan dimanfaatkan pihak tertentu untuk meraup suara rakyat.
ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT
""Tapi menurut saya dalam konteks pilpres dan pemilu sebaiknya itu tidak dilakukan, sampai pilpres ini selesai. Jangan ada pihak yang mengambil keuntungan dari situasi semacam ini,"" imbuhnya.
Todung juga menyarankan Bawaslu sebagai pengawas untuk melakukan investigasi jika ada pembagian bansos saat masa pemilu. Jika tetap ada pembagian, kata Todung, harus dipastikan bansos tersebut betul-betul dari pemerintah.
""Jadi saya minta Bawaslu untuk melakukan investigasi misalnya terhadap semua pembagian Bansos, karena pada hakekatnya, Bansos itu adalah program pemerintah,"" tuturnya.
Todung menyadari sarannya terkait penundaan pembagian bansos tersebut akan menuai pro dan kontra karena menyangkut kebutuhan rakyat Indonesia. Namun, dia menegaskan hal tersebut perlu dilakukan untuk memastikan pemilu berjalan adil dan lancar.
""Saya tadi mengatakan bahwa apa yang saya katakan itu, mengenai penundaan bansos itu tidak populer, pasti banyak yang tidak suka pasti saya akan dikritik, mungkin saya akan dibully setelah ini. Silahkan saja, tapi saya bicara dalam tatanan public policy, kebijakan publik,"" kata dia.
""Jadi menurut saya hal-hal semacam ini potensi pelanggarannya sangat banyak karena itu dalam public policy itu diminta untuk ditunda sampai proses Pemilu selesai,"" pungkasnya.
Simak juga Video 'Survei LSI Denny JA: Prabowo-Gibran 43,3%, AMIN 25,3%, Ganjar-Mahfud 22,9%:
[Gambas:Video 20detik]",news.detik.com,2023-12-29,https://news.detik.com/pemilu/d-7115381/tpn-ganjar-mahfud-minta-pembagian-bansos-ditunda-sampai-pemilu-2024-selesai
TPN soal Surat Suara di Taipei: Jangan Bermain dengan Suara Pemilih,Deputi Hukum TPN Ganjar-Mahfud Todung Mulya Lubis menanggapi perkara surat suara yang dikirim tidak sesuai waktunya oleh Panitia Pemilihan Luar Negeri (PPLN) Taipei.,news.detik.com,2023-12-29,https://news.detik.com/detiktv/d-7115379/tpn-soal-surat-suara-di-taipei-jangan-bermain-dengan-suara-pemilih
"Hendi Minta Ganjar-Mahfud Tak Risaukan Survei, Janjikan Suara 70% di Semarang","Ketua DPC PDI Perjuangan Kota Semarang, Hendrar Prihadi (Hendi) mengingatkan kepada kader dan pendukung Ganjar Pranowo-Mahfud Md agar tidak khawatir dengan hasil survei. Bahkan, Hendi yakin Semarang bakal mendulang 70 persen suara untuk pasangan Capres-Cawapres nomor urut tiga itu.
Hal itu diungkapkan Hendi saat bertemu Tim Pemenangan Cabang (TPC) Kota Semarang dalam deklarasi Tim Pemenangan Daerah Ganjar Mahfud, di Hotel Grasia Semarang. Berbagai survei yang menunjukkan elektabilitas Ganjar-Mahfud berada jauh di bawah paslon Prabowo Subianto-Gibran Rakabuming Raka diharapkan tidak membuat risau para pendukung.
""Ya saya rasa kawan-kawan pendukung Ganjar-Mahfud di Semarang ini nggak perlu risau dengan hasil survei, karena survei kan beraneka ragam. Kan ada yang bisa dibayar, sebelum disurvei dibilas dulu dan lain-lain. Tapi yang harus saya sampaikan survei jangan dijadikan sebagai acuan, cukup dilihat saja, di sana surveinya begini, di sana begitu,"" ujar Hendi di Hotel Grasia Semarang, Jumat (29/12/2023).
ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT
Hendi juga menyebutkan soal hasil survei internal TPN Ganjar-Mahfud yang hasilnya juga menyebutkan pasangan Prabowo-Gibran masih mengungguli Ganjar-Mahfud. Menurutnya dengan hasil survei itu maka tim akan melakukan langkah untuk mengejar pasangan nomor urut dua.
""Termasuk di TPN dilakukan survei, memang rilis dari TPN, Pak Prabowo masih di nomor satu dengan 42 persen. Tapi Mas Ganjar juga meningkat menuju 37 persen. Selisih inilah dalam waktu 48 hari ini dilakukan langkah-langkah penetrasi untuk bisa mengejar pasangan nomor dua. Kami yakin seyakinnya bahwa terutama di Semarang, Jawa Tengah, pendukung Mas Ganjar masih banyak,"" jelas Hendi.
Menurutnya survei hanya mengambil sampel. Kemudian berkaca dari kemenangan Ganjar di Pilgub Jateng 2013 di mana hasil survei Ganjar menyebut popularitasnya hanya 7 persen. Namun saat pemilihan dilakukan ternyata Ganjar menang sehingga menurut Hendi, Semarang masih akan memberikan banyak suara kepada Ganjar-Mahfud dalam Pilpres 2023.
""Tapi saya yakin Semarang, kami punya target menang sampai 70 persen,"" tegasnya.
Diberitakan sebelumnya, Deputi Politik 5.0 TPN Ganjar-Mahfud, Andi Widjajanto membeberkan hasil survei internal. Dikutip dari detikNews, Andi menyebut berdasarkan survei terkini, Prabowo Subianto dan Gibran Rakabuming Raka berada di posisi teratas, diikuti oleh Ganjar Pranowo dan Mahfud Md, serta pasangan AMIN (Anies Baswedan-Muhaimin Iskandar).
Metode survei yang dilakukan TPN. Di antaranya menggunakan survei konvensional, FGD (forum group discussion) 31 kota, dan predictive media analysis. Andi menjelaskan metode konvensional mirip seperti yang digunakan oleh lembaga survei di mana sampel dan MoE (Margin of Error) berada di angka normal. Ia menyebut untuk metode FGD pihaknya menjangkau 3.000-4.000 peserta di 31 kota.
""Media Analytic bisa dilakukan real-time, misal untuk amati traffic dan sentimen selama debat berlangsung, ditarik jutaan titik data di seluruh platform media. Di TPN, ada laporan traffic 24 jam, 7 hari, dan traffic dari 28 November (awal kampanye) hingga hari ini,"" ujar Andi dikonfirmasi, Rabu (27/12).
Hasil dari survei internal itu adalah Prabowo-Gibran berada di posisi teratas dengan perolehan 41,1%. Posisi kedua diikuti Ganjar dan Mahfud sebesar 37% dan Anies-Muhaimin senilai 21,7%. Ia menyebut ada peningkatan dari Ganjar dibandingkan hasil internal TPN tujuh hari yang lalu.
""Jadi terjadi peningkatan dari posisinya Mas Ganjar sekitar 2% gabungan triangulasi metode itu. Tujuh hari yang lalu Mas Ganjar posisinya di 35, lalu dalam 24 jam terakhir ada di 37. Prabowo di tujuh hari yang lalu ada di 42,6 lalu hari ini ada di 41,1. Mas Anies tujuh hari yang lalu ada di 22 lalu stabil di 21,7%,"" kata Andi.
Mahfud Sebut Aspek Pidana Al-Zaytun Segera Diselesaikan-Kurikulum Dievaluasi",www.detik.com,2023-12-29,https://www.detik.com/jateng/berita/d-7115554/hendi-minta-ganjar-mahfud-tak-risaukan-survei-janjikan-suara-70-di-semarang
"Tiba di Kupang, Gibran Disambut Basan dari Tokoh Adat Helong","Capres nomor urut 2 Gibran Rakabuming Raka, tiba di Bandara El Tari Kupang, Nusa Tenggara Timur. Putra Presiden Joko Widodo (Jokowi) itu disambut dengan tutur adat Helong (Basan) dari Suku Helong di Pulau Timor.
Titus Bistolen selaku penutur, mengatakan Gibran, akan disambut Basan oleh tetua adat asal kelurahan Kolhua, Kota Kupang. ""Basan merupakan penuturan doa atau bahasa syair adat suku Helong yang biasanya digunakan untuk pengresmian rumah atau penyambutan tamu,"" ujar Titus, Jumat (29/12/2023).
Ia menjelaskan, kehadiran tokoh adat asal Helong ini untuk mendukung Gibran di Pilpres 2024.
ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT
""Kami hadir di sini sudah punya tekat yang tulus supaya pada 14 Februari 2024, akan datang dalam penuturan penyambutan sekaligus, kiranya Tuhan mengizinkan Gibran dan Prabowo menjadi Presiden dan Wakil Presiden 2024,"" kata Titus Bistolen.
Sebagai rakyat kecil, Titus mengaku dalam pertemuan saling menyampaikan harapan dengan tulus satu suara untuk memenangkan Prabowo.
Gibran Ucapkan Selamat Natal, Jamin Kebebasan Setiap Umat Beragama di Solo",www.detik.com,2023-12-29,https://www.detik.com/bali/nusra/d-7115552/tiba-di-kupang-gibran-disambut-basan-dari-tokoh-adat-helong
